Date,City,Product,Category,Quantity,Unit Price,Total Sales,Channel
24-Jul-2022,Chennai,Bluetooth Speaker,Audio,7,57843.95,404907.65,Online
5-Dec-2022,Chennai,Smartphone,Mobiles,4,23227.05,92908.20,Online
21-Aug-2024,Bengaluru,Smartwatch,Wearables,3,32233.25,96699.75,Retail Store
28-Nov-2023,Kolkata,Smartphone,Mobiles,7,114345.84,800420.88,Online
1-Sep-2022,Delhi,Smartphone,Mobiles,5,84141.62,420708.10,Online
20-Jul-2024,Delhi,Headphones,Audio,4,41729.04,166916.16,Retail Store
19-Aug-2023,Delhi,Smartwatch,Wearables,6,12479.31,74875.86,Online
22-Jun-2024,Delhi,Tablet,Tablets,2,104503.67,209007.34,Retail Store
6-Oct-2022,Pune,Keyboard,Accessories,1,21040.71,21040.71,Online
1-Feb-2023,Delhi,Headphones,Audio,9,72070.98,648638.82,Online
18-Nov-2022,Pune,Tablet,Tablets,5,49850.11,249250.55,Retail Store
18-Dec-2022,Hyderabad,Smartphone,Mobiles,3,111296.99,333890.97,Online
8-Apr-2023,Mumbai,Smartwatch,Wearables,2,51999.92,103999.84,Retail Store
24-Jan-2024,Pune,Laptop,Computers,7,32592.56,228147.92,Online
18-Feb-2024,Kolkata,Tablet,Tablets,10,34629.39,346293.90,Online
11-Apr-2023,Chennai,Headphones,Audio,10,90148.39,901483.90,Online
11-Mar-2024,Delhi,Smartwatch,Wearables,2,105496.01,210992.02,Retail Store
12-Mar-2023,Chennai,Laptop,Computers,8,118120.81,944966.48,Online
10-Nov-2023,Pune,Keyboard,Accessories,7,21074.89,147524.23,Retail Store
4-Dec-2023,Kolkata,Laptop,Computers,1,14605.79,14605.79,Online
5-Apr-2022,Hyderabad,Headphones,Audio,2,18564.38,37128.76,Online
9-Dec-2023,Chennai,LED TV,Television,6,68436.64,410619.84,Online
29-May-2023,Jaipur,LED TV,Television,2,90331.01,180662.02,Online
18-Sep-2024,Mumbai,Headphones,Audio,5,37341.68,186708.40,Retail Store
1-Sep-2023,Hyderabad,Bluetooth Speaker,Audio,7,50057.32,350401.24,Retail Store
21-Oct-2024,Delhi,Bluetooth Speaker,Audio,2,111712.61,223425.22,Retail Store
10-Dec-2022,Chennai,Headphones,Audio,2,5352.34,10704.68,Retail Store
6-Apr-2023,Delhi,Smartwatch,Wearables,8,49716.26,397730.08,Online
31-Jan-2023,Delhi,Bluetooth Speaker,Audio,2,105110.70,210221.40,Retail Store
13-Mar-2022,Jaipur,Tablet,Tablets,2,100976.71,201953.42,Online
6-Jun-2024,Hyderabad,Smartphone,Mobiles,4,27332.28,109329.12,Online
29-Dec-2022,Mumbai,Tablet,Tablets,10,96623.81,966238.10,Retail Store
10-Oct-2023,Delhi,Laptop,Computers,3,106193.84,318581.52,Retail Store
13-Sep-2023,Mumbai,Laptop,Computers,6,74541.68,447250.08,Online
12-Oct-2023,Hyderabad,Bluetooth Speaker,Audio,3,40992.87,122978.61,Online
16-Feb-2022,Delhi,LED TV,Television,10,118956.99,1189569.90,Online
5-Nov-2024,Kolkata,Smartwatch,Wearables,2,55310.82,110621.64,Retail Store
18-Dec-2024,Mumbai,LED TV,Television,3,18638.37,55915.11,Retail Store
7-Jun-2024,Pune,Smartphone,Mobiles,9,46568.43,419115.87,Retail Store
7-Jun-2022,Chennai,Smartphone,Mobiles,9,29618.89,266570.01,Retail Store
25-Jun-2024,Mumbai,Laptop,Computers,10,46652.56,466525.60,Online
15-Feb-2023,Bengaluru,Tablet,Tablets,1,91069.66,91069.66,Online
31-Jul-2024,Bengaluru,Laptop,Computers,5,104374.12,521870.60,Retail Store
25-Jul-2022,Chennai,Laptop,Computers,1,106448.92,106448.92,Retail Store
14-Sep-2024,Kolkata,LED TV,Television,2,24827.54,49655.08,Online
6-Apr-2022,Kolkata,Smartwatch,Wearables,4,46291.24,185164.96,Online
15-May-2023,Mumbai,Keyboard,Accessories,7,115964.95,811754.65,Retail Store
28-Dec-2023,Chennai,Headphones,Audio,10,21133.49,211334.90,Online
2-Jul-2023,Jaipur,Smartphone,Mobiles,7,116326.66,814286.62,Online
18-Jan-2024,Kolkata,Smartphone,Mobiles,4,91215.71,364862.84,Online
23-Nov-2024,Delhi,Tablet,Tablets,4,28227.48,112909.92,Retail Store
9-Jun-2024,Hyderabad,Headphones,Audio,7,48048.70,336340.90,Retail Store
14-Jul-2024,Chennai,Smartwatch,Wearables,3,88507.31,265521.93,Retail Store
19-Sep-2022,Kolkata,LED TV,Television,5,89830.06,449150.30,Retail Store
31-May-2022,Chennai,Tablet,Tablets,4,106225.77,424903.08,Retail Store
19-Oct-2022,Kolkata,Headphones,Audio,2,24683.36,49366.72,Online
6-Jun-2023,Jaipur,Smartphone,Mobiles,10,51054.65,510546.50,Online
5-Mar-2023,Chennai,LED TV,Television,4,111713.40,446853.60,Retail Store
26-Dec-2024,Hyderabad,Laptop,Computers,5,78049.83,390249.15,Online
14-Nov-2023,Chennai,Smartwatch,Wearables,2,82499.04,164998.08,Online
7-Oct-2022,Kolkata,Headphones,Audio,1,12400.47,12400.47,Online
24-Sep-2023,Pune,LED TV,Television,6,112403.80,674422.80,Retail Store
15-Feb-2024,Delhi,Bluetooth Speaker,Audio,4,65321.43,261285.72,Online
20-Jun-2023,Chennai,Smartwatch,Wearables,5,5079.57,25397.85,Online
7-Feb-2022,Pune,Laptop,Computers,3,29250.46,87751.38,Online
25-Apr-2022,Pune,Bluetooth Speaker,Audio,2,41678.93,83357.86,Retail Store
18-Feb-2024,Pune,Smartphone,Mobiles,5,78563.89,392819.45,Retail Store
3-Mar-2024,Kolkata,Headphones,Audio,7,79286.85,555007.95,Online
7-Aug-2022,Kolkata,Headphones,Audio,10,109872.07,1098720.70,Online
20-Feb-2023,Bengaluru,Keyboard,Accessories,8,60354.19,482833.52,Retail Store
10-Jan-2022,Hyderabad,LED TV,Television,5,65347.32,326736.60,Online
29-Jan-2024,Jaipur,Tablet,Tablets,4,9887.07,39548.28,Retail Store
5-Apr-2024,Hyderabad,Laptop,Computers,5,67816.42,339082.10,Online
18-Apr-2022,Mumbai,Laptop,Computers,3,28638.71,85916.13,Retail Store
26-Jul-2023,Bengaluru,Smartphone,Mobiles,4,22885.11,91540.44,Retail Store
2-Dec-2023,Mumbai,LED TV,Television,9,105793.63,952142.67,Online
11-Mar-2023,Delhi,Tablet,Tablets,6,107408.29,644449.74,Online
24-Oct-2024,Delhi,Headphones,Audio,5,62103.22,310516.10,Online
17-Jan-2022,Kolkata,Tablet,Tablets,10,58429.29,584292.90,Retail Store
12-May-2023,Kolkata,Bluetooth Speaker,Audio,4,5692.72,22770.88,Online
1-Apr-2022,Pune,Headphones,Audio,2,63647.05,127294.10,Online
8-Sep-2024,Mumbai,Laptop,Computers,2,84071.26,168142.52,Online
9-Feb-2022,Jaipur,Smartwatch,Wearables,9,78399.53,705595.77,Online
4-Apr-2024,Delhi,Laptop,Computers,1,107146.22,107146.22,Online
14-Mar-2024,Pune,Laptop,Computers,9,74912.27,674210.43,Retail Store
7-Dec-2024,Kolkata,Bluetooth Speaker,Audio,3,29591.17,88773.51,Online
28-Aug-2022,Hyderabad,Bluetooth Speaker,Audio,10,44680.43,446804.30,Online
2-Nov-2024,Hyderabad,LED TV,Television,3,98200.72,294602.16,Retail Store
9-Oct-2024,Delhi,Smartphone,Mobiles,10,13140.79,131407.90,Online
28-May-2022,Pune,Tablet,Tablets,2,86910.48,173820.96,Online
29-Nov-2022,Jaipur,Laptop,Computers,4,43647.92,174591.68,Online
18-Jan-2024,Jaipur,Keyboard,Accessories,7,69917.74,489424.18,Retail Store
13-Mar-2023,Delhi,Tablet,Tablets,2,108882.49,217764.98,Retail Store
19-Apr-2024,Kolkata,Smartphone,Mobiles,3,79818.36,239455.08,Online
23-Apr-2022,Pune,Keyboard,Accessories,4,74509.28,298037.12,Online
24-Aug-2022,Chennai,LED TV,Television,7,116924.22,818469.54,Retail Store
8-Nov-2023,Chennai,Smartphone,Mobiles,8,101877.09,815016.72,Online
29-Jun-2024,Kolkata,Laptop,Computers,8,89318.99,714551.92,Retail Store
19-Aug-2023,Kolkata,Smartwatch,Wearables,1,60163.29,60163.29,Online
6-Mar-2022,Mumbai,Bluetooth Speaker,Audio,10,47254.99,472549.90,Retail Store
10-May-2024,Bengaluru,Tablet,Tablets,4,89336.41,357345.64,Retail Store
15-Nov-2022,Jaipur,Keyboard,Accessories,7,40705.04,284935.28,Online
31-Dec-2024,Hyderabad,Laptop,Computers,6,48497.96,290987.76,Retail Store
27-Aug-2022,Bengaluru,Keyboard,Accessories,4,98248.99,392995.96,Online
1-Jul-2022,Chennai,Smartwatch,Wearables,1,78649.80,78649.80,Online
20-Mar-2024,Bengaluru,Headphones,Audio,3,29647.07,88941.21,Online
31-Dec-2023,Kolkata,Bluetooth Speaker,Audio,4,19258.25,77033.00,Retail Store
22-Jun-2024,Kolkata,Tablet,Tablets,9,112016.73,1008150.57,Retail Store
27-Oct-2023,Mumbai,Smartwatch,Wearables,7,77512.43,542587.01,Online
9-Feb-2022,Jaipur,Smartwatch,Wearables,6,109766.15,658596.90,Retail Store
25-Dec-2024,Mumbai,Smartwatch,Wearables,2,103417.05,206834.10,Retail Store
12-Jan-2023,Mumbai,Smartphone,Mobiles,9,10742.20,96679.80,Online
10-Jul-2023,Delhi,Smartwatch,Wearables,3,21984.74,65954.22,Online
5-Oct-2023,Chennai,Keyboard,Accessories,4,61561.55,246246.20,Online
3-Nov-2024,Bengaluru,Keyboard,Accessories,9,66675.26,600077.34,Online
17-Mar-2023,Jaipur,Tablet,Tablets,5,85473.55,427367.75,Retail Store
4-Apr-2024,Kolkata,Smartphone,Mobiles,4,13115.06,52460.24,Online
13-Sep-2022,Pune,Headphones,Audio,5,110436.21,552181.05,Online
10-May-2024,Pune,Tablet,Tablets,7,33177.11,232239.77,Retail Store
12-Sep-2022,Bengaluru,Smartwatch,Wearables,7,69175.84,484230.88,Retail Store
15-Aug-2022,Chennai,Smartphone,Mobiles,8,11547.71,92381.68,Retail Store
7-Sep-2024,Hyderabad,Bluetooth Speaker,Audio,10,107389.20,1073892.00,Online
24-Nov-2024,Bengaluru,Laptop,Computers,9,65919.83,593278.47,Retail Store
26-Oct-2023,Bengaluru,Headphones,Audio,6,6001.81,36010.86,Retail Store
18-Mar-2022,Bengaluru,LED TV,Television,4,105187.89,420751.56,Retail Store
9-Jul-2023,Bengaluru,Keyboard,Accessories,9,98946.86,890521.74,Retail Store
28-Jul-2023,Delhi,Tablet,Tablets,6,34485.57,206913.42,Retail Store
12-Dec-2022,Kolkata,Headphones,Audio,10,61881.61,618816.10,Online
16-Sep-2024,Chennai,Smartwatch,Wearables,9,69216.36,622947.24,Online
24-Aug-2022,Chennai,LED TV,Television,8,30400.72,243205.76,Online
12-Mar-2023,Chennai,Headphones,Audio,8,51150.46,409203.68,Online
2-Apr-2024,Hyderabad,Smartphone,Mobiles,5,85188.72,425943.60,Online
4-Sep-2024,Jaipur,Smartwatch,Wearables,1,43501.65,43501.65,Online
24-Feb-2022,Bengaluru,Keyboard,Accessories,6,51717.56,310305.36,Online
31-Oct-2023,Pune,Smartwatch,Wearables,7,83890.02,587230.14,Online
7-Feb-2024,Chennai,Smartphone,Mobiles,4,93141.15,372564.60,Retail Store
8-Sep-2023,Jaipur,LED TV,Television,7,83373.01,583611.07,Retail Store
16-Nov-2022,Jaipur,LED TV,Television,3,108888.27,326664.81,Online
12-Aug-2022,Bengaluru,Smartwatch,Wearables,6,25413.97,152483.82,Online
24-Jan-2023,Hyderabad,Tablet,Tablets,5,95528.74,477643.70,Online
20-Dec-2023,Mumbai,Tablet,Tablets,1,63700.54,63700.54,Retail Store
8-Mar-2024,Jaipur,Tablet,Tablets,5,116131.57,580657.85,Online
3-Feb-2024,Hyderabad,Smartphone,Mobiles,2,78855.21,157710.42,Retail Store
15-Feb-2024,Bengaluru,Laptop,Computers,2,11600.97,23201.94,Retail Store
4-Sep-2022,Kolkata,Tablet,Tablets,10,116151.69,1161516.90,Retail Store
1-Feb-2024,Kolkata,LED TV,Television,3,71982.23,215946.69,Online
12-Mar-2024,Hyderabad,Smartphone,Mobiles,8,36050.18,288401.44,Online
13-Feb-2023,Jaipur,Headphones,Audio,7,76913.60,538395.20,Online
5-May-2022,Delhi,Laptop,Computers,6,20772.20,124633.20,Online
6-May-2024,Hyderabad,Tablet,Tablets,2,37891.54,75783.08,Retail Store
3-May-2023,Delhi,Keyboard,Accessories,6,101154.35,606926.10,Retail Store
3-Jul-2024,Bengaluru,Headphones,Audio,8,110112.20,880897.60,Retail Store
20-Jul-2022,Chennai,LED TV,Television,6,19720.34,118322.04,Online
14-Jan-2024,Jaipur,LED TV,Television,3,6241.14,18723.42,Online
12-Jan-2022,Kolkata,Bluetooth Speaker,Audio,9,71937.56,647438.04,Online
27-Jan-2024,Bengaluru,Bluetooth Speaker,Audio,1,55988.13,55988.13,Online
25-Jan-2023,Hyderabad,Headphones,Audio,1,119054.21,119054.21,Online
2-Oct-2022,Kolkata,Tablet,Tablets,5,50357.90,251789.50,Retail Store
5-May-2022,Chennai,Smartwatch,Wearables,10,36255.96,362559.60,Online
19-May-2024,Jaipur,Bluetooth Speaker,Audio,3,30977.92,92933.76,Retail Store
22-Jan-2023,Kolkata,Keyboard,Accessories,5,72601.32,363006.60,Online
29-Nov-2023,Bengaluru,LED TV,Television,8,60096.84,480774.72,Online
6-May-2022,Pune,Tablet,Tablets,7,22567.89,157975.23,Retail Store
19-Jul-2024,Chennai,Headphones,Audio,1,38584.35,38584.35,Online
24-Oct-2024,Mumbai,LED TV,Television,8,53746.78,429974.24,Online
20-Feb-2023,Bengaluru,LED TV,Television,5,86199.96,430999.80,Online
16-Apr-2022,Hyderabad,Bluetooth Speaker,Audio,8,83445.50,667564.00,Retail Store
8-Nov-2023,Mumbai,Smartwatch,Wearables,4,53425.68,213702.72,Online
29-Apr-2023,Bengaluru,Smartwatch,Wearables,1,11216.02,11216.02,Retail Store
9-Feb-2023,Chennai,Tablet,Tablets,9,30554.04,274986.36,Retail Store
10-Apr-2022,Mumbai,Smartwatch,Wearables,1,51014.90,51014.90,Retail Store
24-Apr-2024,Delhi,Smartphone,Mobiles,10,95738.23,957382.30,Online
17-May-2022,Pune,LED TV,Television,3,28014.38,84043.14,Retail Store
1-Sep-2023,Pune,Keyboard,Accessories,1,79643.93,79643.93,Online
5-Sep-2023,Kolkata,Headphones,Audio,6,107561.48,645368.88,Retail Store
24-Apr-2024,Mumbai,Smartwatch,Wearables,6,92732.73,556396.38,Retail Store
24-Oct-2022,Pune,Keyboard,Accessories,10,5944.20,59442.00,Online
4-Jan-2024,Pune,Bluetooth Speaker,Audio,10,35994.80,359948.00,Online
16-Apr-2023,Chennai,Headphones,Audio,8,109302.59,874420.72,Online
2-Mar-2024,Kolkata,Keyboard,Accessories,2,62239.59,124479.18,Online
20-Sep-2023,Delhi,Headphones,Audio,6,65416.76,392500.56,Online
9-Jun-2022,Chennai,Tablet,Tablets,1,89681.01,89681.01,Retail Store
23-Aug-2022,Bengaluru,Keyboard,Accessories,1,61142.87,61142.87,Online
11-Feb-2023,Pune,Smartphone,Mobiles,7,30455.79,213190.53,Retail Store
10-May-2022,Jaipur,Laptop,Computers,5,88053.11,440265.55,Retail Store
5-Mar-2023,Kolkata,Smartphone,Mobiles,2,23203.24,46406.48,Online
21-Aug-2022,Chennai,Headphones,Audio,4,38451.31,153805.24,Retail Store
24-Sep-2024,Chennai,Smartphone,Mobiles,2,47862.16,95724.32,Retail Store
13-Mar-2024,Jaipur,LED TV,Television,5,42987.46,214937.30,Retail Store
17-Jun-2022,Bengaluru,Laptop,Computers,4,90274.55,361098.20,Online
28-Nov-2023,Pune,LED TV,Television,3,20207.41,60622.23,Retail Store
5-Nov-2024,Chennai,Laptop,Computers,4,31516.24,126064.96,Online
29-Sep-2023,Bengaluru,Keyboard,Accessories,9,28168.65,253517.85,Online
7-Jan-2023,Bengaluru,Smartphone,Mobiles,6,117042.87,702257.22,Online
29-Dec-2024,Delhi,Smartphone,Mobiles,9,22155.18,199396.62,Retail Store
26-Dec-2024,Pune,Keyboard,Accessories,4,8777.55,35110.20,Online
17-Apr-2022,Hyderabad,Tablet,Tablets,8,114705.97,917647.76,Online
11-Jan-2023,Mumbai,Tablet,Tablets,8,77797.66,622381.28,Online
21-Jun-2024,Bengaluru,Tablet,Tablets,7,40807.96,285655.72,Retail Store
11-Aug-2024,Mumbai,Headphones,Audio,4,25719.36,102877.44,Retail Store
22-Apr-2024,Chennai,LED TV,Television,2,107400.48,214800.96,Retail Store
30-Jul-2023,Bengaluru,Smartphone,Mobiles,2,29780.93,59561.86,Online
23-Sep-2022,Chennai,Laptop,Computers,8,35873.07,286984.56,Online
6-Dec-2022,Pune,Bluetooth Speaker,Audio,1,81862.59,81862.59,Online
30-Sep-2022,Bengaluru,Smartphone,Mobiles,2,97347.15,194694.30,Online
13-Aug-2022,Bengaluru,Smartphone,Mobiles,6,104136.71,624820.26,Retail Store
2-Jul-2024,Kolkata,Smartwatch,Wearables,6,72763.74,436582.44,Online
5-Apr-2024,Bengaluru,Bluetooth Speaker,Audio,4,99468.48,397873.92,Retail Store
27-Mar-2023,Kolkata,Keyboard,Accessories,4,37711.74,150846.96,Retail Store
7-Dec-2022,Pune,Smartwatch,Wearables,9,18603.16,167428.44,Retail Store
1-Dec-2024,Hyderabad,LED TV,Television,10,29822.96,298229.60,Online
19-Nov-2023,Pune,LED TV,Television,9,114476.10,1030284.90,Online
13-Jul-2024,Hyderabad,Laptop,Computers,1,63965.11,63965.11,Online
25-Aug-2024,Kolkata,Smartphone,Mobiles,3,72962.31,218886.93,Retail Store
19-May-2024,Mumbai,Tablet,Tablets,4,115879.17,463516.68,Retail Store
13-Apr-2022,Kolkata,LED TV,Television,5,102672.24,513361.20,Retail Store
11-Oct-2023,Delhi,Smartwatch,Wearables,6,115634.69,693808.14,Online
2-Nov-2022,Chennai,Laptop,Computers,1,117050.06,117050.06,Retail Store
18-Mar-2023,Mumbai,Tablet,Tablets,9,30096.32,270866.88,Retail Store
17-Aug-2022,Hyderabad,Tablet,Tablets,5,32734.98,163674.90,Online
5-Jul-2022,Delhi,Keyboard,Accessories,1,68739.33,68739.33,Retail Store
7-Nov-2022,Delhi,LED TV,Television,1,5709.25,5709.25,Online
14-Aug-2022,Pune,Laptop,Computers,1,47782.10,47782.10,Online
18-Sep-2024,Delhi,Laptop,Computers,3,45017.73,135053.19,Online
28-Jan-2022,Mumbai,Bluetooth Speaker,Audio,4,31065.58,124262.32,Retail Store
21-Jun-2024,Mumbai,Bluetooth Speaker,Audio,6,70670.94,424025.64,Retail Store
28-Apr-2022,Jaipur,Keyboard,Accessories,6,111468.36,668810.16,Online
2-Nov-2024,Mumbai,Smartphone,Mobiles,5,102040.46,510202.30,Retail Store
13-Dec-2023,Kolkata,Tablet,Tablets,7,18435.25,129046.75,Retail Store
8-Nov-2022,Jaipur,Keyboard,Accessories,10,55790.14,557901.40,Retail Store
17-Mar-2024,Hyderabad,Keyboard,Accessories,6,109948.84,659693.04,Retail Store
10-Nov-2023,Mumbai,Headphones,Audio,3,50575.47,151726.41,Online
17-Oct-2022,Hyderabad,Bluetooth Speaker,Audio,2,88126.04,176252.08,Online
30-Apr-2024,Mumbai,Headphones,Audio,7,117494.87,822464.09,Retail Store
12-Oct-2024,Jaipur,Keyboard,Accessories,5,59160.07,295800.35,Retail Store
21-Jul-2024,Hyderabad,Bluetooth Speaker,Audio,3,32613.31,97839.93,Retail Store
10-Mar-2024,Pune,Smartwatch,Wearables,4,83515.03,334060.12,Online
30-Nov-2024,Chennai,Keyboard,Accessories,6,100541.78,603250.68,Retail Store
29-Oct-2024,Pune,Headphones,Audio,8,81255.16,650041.28,Retail Store
16-Nov-2023,Delhi,Bluetooth Speaker,Audio,9,117855.83,1060702.47,Retail Store
3-Sep-2024,Pune,LED TV,Television,5,60865.41,304327.05,Online
24-Sep-2023,Jaipur,Keyboard,Accessories,5,18418.57,92092.85,Online
3-Dec-2023,Chennai,Laptop,Computers,7,33045.93,231321.51,Online
10-Jan-2023,Delhi,Tablet,Tablets,2,39199.15,78398.30,Online
7-Feb-2022,Jaipur,Smartwatch,Wearables,5,111773.59,558867.95,Retail Store
31-Aug-2023,Delhi,Laptop,Computers,3,106328.86,318986.58,Retail Store
20-Mar-2022,Chennai,Headphones,Audio,10,35130.18,351301.80,Retail Store
9-Oct-2022,Bengaluru,Smartwatch,Wearables,3,86922.94,260768.82,Online
7-Mar-2023,Mumbai,Bluetooth Speaker,Audio,10,83993.67,839936.70,Online
27-Oct-2024,Chennai,Tablet,Tablets,5,21353.71,106768.55,Online
18-Feb-2024,Delhi,Laptop,Computers,3,35327.20,105981.60,Online
18-Sep-2022,Chennai,Bluetooth Speaker,Audio,10,68628.19,686281.90,Retail Store
11-Oct-2022,Mumbai,Tablet,Tablets,4,47294.33,189177.32,Retail Store
10-Nov-2022,Delhi,Smartphone,Mobiles,5,30276.56,151382.80,Online
13-Dec-2023,Chennai,Keyboard,Accessories,4,67348.59,269394.36,Retail Store
6-Nov-2022,Kolkata,Smartphone,Mobiles,10,92542.73,925427.30,Retail Store
20-Feb-2024,Delhi,Smartwatch,Wearables,4,77542.54,310170.16,Online
25-Mar-2023,Mumbai,Keyboard,Accessories,9,100528.31,904754.79,Retail Store
23-Jun-2024,Delhi,Tablet,Tablets,3,100466.13,301398.39,Retail Store
26-Jan-2022,Hyderabad,Headphones,Audio,3,53907.32,161721.96,Online
2-Jan-2022,Bengaluru,Tablet,Tablets,7,81464.44,570251.08,Online
8-Dec-2024,Mumbai,LED TV,Television,3,45628.03,136884.09,Online
14-Nov-2022,Kolkata,Keyboard,Accessories,5,54631.67,273158.35,Retail Store
8-Aug-2024,Kolkata,Keyboard,Accessories,4,14957.31,59829.24,Retail Store
28-Dec-2024,Chennai,Smartwatch,Wearables,3,108692.07,326076.21,Retail Store
17-Nov-2023,Delhi,Bluetooth Speaker,Audio,3,68643.23,205929.69,Retail Store
13-Jun-2023,Kolkata,Tablet,Tablets,4,30231.85,120927.40,Retail Store
17-Jun-2022,Delhi,Laptop,Computers,6,12539.05,75234.30,Online
23-Jun-2022,Chennai,Smartwatch,Wearables,6,90523.46,543140.76,Retail Store
14-Nov-2023,Mumbai,LED TV,Television,4,53865.44,215461.76,Retail Store
19-Nov-2023,Mumbai,Bluetooth Speaker,Audio,8,63975.13,511801.04,Online
11-Jan-2023,Kolkata,Laptop,Computers,4,31243.04,124972.16,Retail Store
2-Mar-2022,Hyderabad,Laptop,Computers,7,96193.18,673352.26,Online
8-Oct-2023,Pune,Bluetooth Speaker,Audio,5,109257.70,546288.50,Retail Store
24-Sep-2023,Mumbai,Laptop,Computers,9,21450.55,193054.95,Retail Store
16-Dec-2024,Delhi,Smartphone,Mobiles,6,113236.32,679417.92,Online
29-Apr-2023,Bengaluru,Bluetooth Speaker,Audio,2,84653.59,169307.18,Online
13-Jan-2022,Pune,Keyboard,Accessories,2,84296.37,168592.74,Online
3-Oct-2024,Mumbai,Keyboard,Accessories,10,83572.30,835723.00,Online
7-Mar-2023,Bengaluru,Keyboard,Accessories,3,36480.94,109442.82,Retail Store
11-Jun-2024,Kolkata,Smartwatch,Wearables,5,61299.04,306495.20,Online
31-Jan-2024,Delhi,Smartwatch,Wearables,6,66700.45,400202.70,Online
17-Mar-2022,Mumbai,Headphones,Audio,3,110325.92,330977.76,Online
24-Nov-2022,Mumbai,Tablet,Tablets,10,25938.27,259382.70,Online
15-Dec-2022,Pune,Smartphone,Mobiles,2,6447.57,12895.14,Online
6-Mar-2024,Pune,Laptop,Computers,4,86825.70,347302.80,Retail Store
6-Feb-2024,Kolkata,Laptop,Computers,10,97619.29,976192.90,Online
10-Apr-2022,Mumbai,Tablet,Tablets,5,25735.70,128678.50,Retail Store
20-May-2024,Jaipur,Tablet,Tablets,4,9325.19,37300.76,Retail Store
6-Nov-2024,Delhi,Smartphone,Mobiles,2,73424.64,146849.28,Online
21-May-2023,Delhi,Bluetooth Speaker,Audio,9,65197.78,586780.02,Online
5-Aug-2024,Bengaluru,LED TV,Television,8,21401.42,171211.36,Online
2-Feb-2024,Hyderabad,Smartwatch,Wearables,9,44034.70,396312.30,Online
22-Jan-2024,Hyderabad,Tablet,Tablets,10,23452.10,234521.00,Online
15-Dec-2022,Hyderabad,Keyboard,Accessories,9,9339.76,84057.84,Online
13-Jan-2024,Pune,Smartphone,Mobiles,2,105537.81,211075.62,Online
10-Feb-2022,Hyderabad,Headphones,Audio,3,81519.33,244557.99,Retail Store
2-Oct-2024,Chennai,LED TV,Television,7,18544.85,129813.95,Online
1-Nov-2024,Bengaluru,Smartwatch,Wearables,1,77213.78,77213.78,Retail Store
15-Dec-2024,Kolkata,Laptop,Computers,10,10182.87,101828.70,Online
18-Oct-2022,Chennai,Headphones,Audio,10,23003.12,230031.20,Retail Store
5-Jan-2022,Pune,Headphones,Audio,4,90416.64,361666.56,Online
27-Apr-2023,Pune,LED TV,Television,6,10579.24,63475.44,Retail Store
25-Sep-2022,Chennai,Smartphone,Mobiles,2,53082.10,106164.20,Retail Store
5-Sep-2024,Hyderabad,Smartphone,Mobiles,2,55287.63,110575.26,Online
30-Aug-2024,Bengaluru,Smartphone,Mobiles,2,34207.47,68414.94,Online
27-Nov-2022,Bengaluru,Smartphone,Mobiles,8,11222.80,89782.40,Online
20-Jan-2024,Kolkata,LED TV,Television,5,53673.42,268367.10,Retail Store
21-Aug-2022,Kolkata,LED TV,Television,4,5527.45,22109.80,Online
14-Jun-2023,Bengaluru,Tablet,Tablets,5,38305.48,191527.40,Online
