customer_id,order_id,order_date,age,gender,income,purchase_amount,product_category
C9673,O121819,29/02/2024,57,Male,22580,5125,Electronics
C5134,O121820,23/12/2024,63,Female,18227,5303,Home
C1810,O121821,08/09/2024,24,Male,37348,976,Beauty
C16850,O121822,05/06/2024,64,Male,35064,2709,Fashion
C16818,O121823,13/01/2024,53,Male,21156,2637,Fashion
C17643,O121824,17/05/2024,70,Female,25863,1003,Beauty
C2155,O121825,18/06/2024,40,Female,22299,1346,Beauty
C9927,O121826,07/01/2024,44,Male,26715,545,Fashion
C17377,O121827,21/06/2024,47,Male,32434,2576,Travel
C17066,O121828,06/01/2024,36,Male,36661,5727,Electronics
C19233,O121829,25/10/2024,55,Female,51320,3446,Electronics
C14091,O121830,04/07/2024,60,Male,25589,6790,Electronics
C15098,O121831,10/01/2024,37,Male,42737,4102,Travel
C12609,O121832,04/02/2024,21,Male,20211,1929,Beauty
C7495,O121833,03/09/2024,40,Male,27717,1475,Beauty
C13448,O121834,11/05/2024,59,Male,21350,2993,Home
C8512,O121835,07/02/2024,41,Female,31312,1566,Grocery
C5320,O121836,22/01/2024,28,Female,27713,2056,Fashion
C13347,O121837,10/03/2024,55,Female,21510,941,Grocery
C13684,O121838,01/12/2024,37,Female,21400,1206,Electronics
C3219,O121839,05/09/2024,57,Female,25469,1593,Electronics
C19675,O121840,21/10/2024,66,Female,33423,1330,Grocery
C18216,O121841,03/06/2024,18,Female,24754,3789,Electronics
C3195,O121842,13/02/2024,39,Male,27052,1332,Beauty
C8704,O121843,11/02/2024,60,Female,32452,5288,Home
C9646,O121844,16/09/2024,18,Female,34322,3221,Home
C852,O121845,19/11/2024,24,Female,22780,2748,Home
C4265,O121846,14/03/2024,66,Male,19399,8735,Travel
C4751,O121847,20/06/2024,40,Male,35114,1278,Beauty
C4404,O121848,30/12/2024,30,Female,21053,973,Fashion
C5956,O121849,14/08/2024,34,Male,28418,4330,Electronics
C12162,O121850,21/02/2024,55,Female,31986,781,Beauty
C1939,O121851,10/12/2024,52,Female,22771,4279,Home
C19638,O121852,28/04/2024,26,Male,31201,2897,Home
C12876,O121853,06/01/2024,36,Female,38488,2792,Fashion
C5966,O121854,15/04/2024,50,Female,28045,580,Grocery
C6548,O121855,24/12/2024,69,Male,26105,2540,Electronics
C9461,O121856,01/02/2024,23,Female,23724,6039,Electronics
C19724,O121857,26/12/2024,31,Male,33529,3238,Fashion
C1607,O121858,06/10/2024,66,Female,31445,8101,Travel
C17176,O121859,19/05/2024,22,Female,44417,483,Fashion
C15094,O121860,17/08/2024,22,Female,28073,2064,Fashion
C8073,O121861,21/08/2024,46,Female,36599,4653,Electronics
C2810,O121862,31/07/2024,59,Male,23093,2472,Electronics
C10540,O121863,02/08/2024,43,Male,18597,1735,Fashion
C15293,O121864,29/08/2024,19,Female,35691,3996,Fashion
C1231,O121865,02/08/2024,62,Male,20516,3081,Travel
C7240,O121866,17/07/2024,44,Male,30187,801,Home
C12877,O121867,08/03/2024,58,Female,41527,1022,Beauty
C7762,O121868,22/10/2024,62,Male,25362,1818,Grocery
C4119,O121869,24/04/2024,70,Female,32321,897,Beauty
C7279,O121870,12/04/2024,33,Female,20211,5931,Travel
C13209,O121871,27/09/2024,63,Female,21818,2964,Travel
C12466,O121872,19/11/2024,28,Female,24324,3706,Fashion
C11083,O121873,11/09/2024,68,Male,20690,3282,Fashion
C19674,O121874,22/01/2024,64,Female,22553,5596,Home
C6454,O121875,23/10/2024,47,Female,15897,516,Grocery
C7155,O121876,29/04/2024,67,Female,34293,439,Grocery
C8882,O121877,26/03/2024,60,Female,24233,2357,Beauty
C16337,O121878,25/06/2024,19,Male,19668,5609,Electronics
C18357,O121879,11/10/2024,34,Female,31633,3819,Fashion
C10657,O121880,13/07/2024,33,Female,23281,4973,Electronics
C16759,O121881,18/08/2024,42,Female,28434,4226,Home
C12947,O121882,06/05/2024,70,Male,36118,1710,Home
C15537,O121883,12/09/2024,46,Female,20897,3502,Travel
C8244,O121884,11/07/2024,49,Male,23609,2428,Beauty
C8637,O121885,10/06/2024,54,Female,28272,1926,Electronics
C9061,O121886,28/04/2024,63,Male,19493,1756,Fashion
C1112,O121887,07/04/2024,55,Female,20621,5737,Home
C14939,O121888,18/03/2024,29,Male,21824,1050,Home
C15709,O121889,10/05/2024,57,Female,19925,2466,Electronics
C1941,O121890,12/06/2024,50,Male,31755,1621,Beauty
C11996,O121891,22/02/2024,34,Female,40050,967,Beauty
C13535,O121892,03/01/2024,65,Male,24337,1982,Grocery
C4577,O121893,07/04/2024,31,Male,50975,1045,Home
C18868,O121894,04/08/2024,27,Male,32222,2373,Beauty
C9971,O121895,16/12/2024,49,Male,28980,1615,Home
C3864,O121896,13/02/2024,50,Female,29906,897,Beauty
C1447,O121897,25/06/2024,64,Male,28626,3846,Electronics
C8349,O121898,07/06/2024,39,Female,28698,1469,Electronics
C2954,O121899,10/09/2024,48,Male,27263,5496,Electronics
C14737,O121900,30/08/2024,38,Male,28611,1221,Electronics
C1441,O121901,14/10/2024,68,Female,31604,1466,Electronics
C1067,O121902,02/02/2024,37,Male,28555,1133,Electronics
C10708,O121903,14/08/2024,43,Female,32877,1362,Grocery
C14725,O121904,11/02/2024,59,Female,39949,3841,Home
C9831,O121905,03/10/2024,43,Male,27354,2062,Beauty
C2350,O121906,29/07/2024,43,Female,28858,4561,Home
C7935,O121907,23/05/2024,67,Female,23347,4078,Travel
C17793,O121908,14/11/2024,69,Male,23540,4667,Home
C12606,O121909,14/10/2024,67,Female,23541,4809,Travel
C277,O121910,05/10/2024,25,Male,28771,1376,Home
C13205,O121911,25/01/2024,39,Male,25990,492,Grocery
C16911,O121912,02/12/2024,69,Female,18344,682,Beauty
C17458,O121913,20/06/2024,22,Female,41979,2063,Home
C14901,O121914,16/03/2024,62,Male,19599,8532,Travel
C6289,O121915,23/08/2024,31,Male,34296,3591,Fashion
C5497,O121916,08/10/2024,44,Female,21298,2802,Fashion
C11519,O121917,14/09/2024,54,Male,22682,1137,Beauty
C7786,O121918,15/12/2024,44,Female,26142,1149,Electronics
C12346,O121919,05/12/2024,64,Female,19262,1754,Beauty
C1318,O121920,09/03/2024,32,Male,31958,2086,Beauty
C10432,O121921,19/02/2024,54,Female,27988,1506,Home
C15824,O121922,12/06/2024,59,Male,25779,1296,Home
C4782,O121923,04/06/2024,45,Female,25054,1604,Beauty
C4652,O121924,17/07/2024,28,Male,52062,2075,Electronics
C15912,O121925,04/06/2024,47,Male,21034,2636,Fashion
C2431,O121926,29/10/2024,42,Male,36288,1305,Grocery
C18910,O121927,03/09/2024,26,Male,19363,3698,Fashion
C9430,O121928,17/01/2024,65,Female,39468,1117,Home
C5464,O121929,25/02/2024,53,Male,30987,7342,Travel
C1235,O121930,11/01/2024,46,Male,22289,5962,Home
C11248,O121931,20/10/2024,23,Female,18041,2576,Fashion
C3214,O121932,03/11/2024,50,Male,25836,1186,Electronics
C5381,O121933,27/04/2024,30,Female,19600,3186,Electronics
C7892,O121934,20/07/2024,62,Male,23641,4315,Electronics
C2431,O121935,27/06/2024,56,Male,24274,2207,Beauty
C8145,O121936,28/01/2024,27,Male,39551,4985,Home
C16452,O121937,07/06/2024,70,Female,22311,9577,Travel
C16709,O121938,23/05/2024,61,Female,29718,1480,Fashion
C7491,O121939,08/09/2024,43,Female,25088,2542,Travel
C13405,O121940,12/05/2024,44,Male,37719,425,Beauty
C13606,O121941,07/07/2024,40,Female,33250,4517,Travel
C5424,O121942,24/09/2024,70,Male,28344,890,Grocery
C9246,O121943,28/07/2024,38,Female,35067,5228,Electronics
C18278,O121944,11/03/2024,63,Male,29407,2210,Electronics
C406,O121945,19/08/2024,49,Male,29459,4772,Home
C13994,O121946,01/12/2024,42,Male,23284,2676,Home
C3658,O121947,22/08/2024,56,Male,36285,4501,Electronics
C3224,O121948,20/10/2024,40,Female,29356,1445,Beauty
C9585,O121949,19/12/2024,40,Female,27104,1807,Grocery
C19207,O121950,13/01/2024,47,Male,46609,1244,Beauty
C8863,O121951,12/05/2024,48,Male,33474,3015,Electronics
C16827,O121952,27/04/2024,36,Male,24944,3722,Fashion
C7336,O121953,17/03/2024,66,Male,36424,1104,Home
C12518,O121954,28/10/2024,22,Male,23877,3146,Fashion
C4185,O121955,09/09/2024,44,Female,42764,3421,Travel
C13148,O121956,16/04/2024,54,Male,37216,1069,Beauty
C11025,O121957,29/08/2024,37,Male,24402,1370,Beauty
C456,O121958,09/10/2024,43,Male,24310,4855,Electronics
C1796,O121959,13/08/2024,29,Female,21178,2985,Fashion
C14164,O121960,01/01/2024,63,Male,22310,1381,Grocery
C2345,O121961,14/07/2024,45,Male,27181,4372,Electronics
C2161,O121962,06/06/2024,65,Female,21702,1664,Home
C14236,O121963,01/10/2024,35,Male,19056,1027,Beauty
C13858,O121964,16/02/2024,55,Female,32117,3230,Travel
C14664,O121965,30/11/2024,26,Female,25029,2959,Fashion
C2820,O121966,10/08/2024,26,Male,34000,2345,Travel
C15762,O121967,03/10/2024,31,Female,26581,1270,Beauty
C3740,O121968,15/04/2024,40,Male,29812,3830,Home
C14832,O121969,12/04/2024,33,Female,23272,1533,Home
C12658,O121970,30/01/2024,62,Female,21872,4104,Home
C10309,O121971,30/10/2024,53,Male,27710,643,Grocery
C14713,O121972,13/11/2024,35,Male,33676,1811,Beauty
C2212,O121973,29/05/2024,31,Male,29122,3782,Fashion
C16094,O121974,16/02/2024,54,Male,26385,1958,Beauty
C3124,O121975,17/07/2024,69,Female,20658,3636,Fashion
C3879,O121976,10/03/2024,66,Male,23418,1898,Electronics
C8814,O121977,08/12/2024,32,Female,24238,1088,Home
C11406,O121978,06/04/2024,39,Female,32647,6461,Electronics
C12657,O121979,26/01/2024,66,Male,30723,9303,Travel
C17147,O121980,12/02/2024,46,Male,40417,2481,Home
C10226,O121981,26/01/2024,59,Male,26074,850,Fashion
C5244,O121982,16/08/2024,58,Male,30687,9099,Travel
C784,O121983,07/03/2024,32,Female,27820,3818,Electronics
C19837,O121984,02/01/2024,38,Male,23457,711,Beauty
C13482,O121985,13/07/2024,26,Male,27354,1970,Home
C17535,O121986,20/08/2024,36,Female,21070,1530,Beauty
C17894,O121987,18/08/2024,64,Male,25827,1595,Grocery
C11315,O121988,12/06/2024,56,Female,19938,3830,Home
C15838,O121989,01/09/2024,43,Male,27746,4376,Home
C18239,O121990,21/02/2024,51,Male,26044,4550,Travel
C4311,O121991,05/02/2024,30,Female,24109,2237,Electronics
C17538,O121992,18/11/2024,20,Female,32006,2062,Fashion
C062,O121993,23/03/2024,20,Female,30411,384,Grocery
C13870,O121994,14/03/2024,66,Male,31040,1219,Beauty
C8300,O121995,08/02/2024,65,Male,37146,8580,Travel
C2638,O121996,02/12/2024,56,Female,24352,3028,Electronics
C14891,O121997,30/03/2024,55,Female,24094,2753,Home
C16769,O121998,31/10/2024,67,Male,37618,5633,Electronics
C15644,O121999,04/12/2024,57,Male,25026,3313,Fashion
C19779,O122000,25/02/2024,57,Female,19373,4622,Home
C10228,O122001,29/05/2024,66,Male,35373,2285,Fashion
C702,O122002,05/09/2024,22,Female,26700,2645,Home
C1032,O122003,15/07/2024,21,Male,17618,1579,Electronics
C10855,O122004,15/02/2024,45,Female,26512,4119,Electronics
C16894,O122005,02/09/2024,52,Male,34587,712,Beauty
C8148,O122006,20/03/2024,29,Female,24200,2034,Electronics
C15420,O122007,09/04/2024,65,Female,28433,2300,Home
C9073,O122008,28/06/2024,43,Male,27103,1929,Beauty
C11704,O122009,01/04/2024,63,Male,20268,1814,Beauty
C7212,O122010,05/04/2024,57,Female,24512,4230,Electronics
C15025,O122011,04/01/2024,50,Male,23200,4953,Electronics
C14166,O122012,27/11/2024,45,Male,32755,4302,Electronics
C1903,O122013,04/08/2024,54,Female,21057,3446,Home
C7651,O122014,30/04/2024,45,Male,21528,5088,Home
C7600,O122015,09/01/2024,50,Female,27462,4226,Electronics
C14182,O122016,05/05/2024,43,Male,27582,6468,Electronics
C17102,O122017,04/01/2024,59,Female,25640,3911,Travel
C11543,O122018,14/02/2024,57,Male,30559,5671,Home
C12850,O122019,13/06/2024,25,Female,39119,911,Home
C179,O122020,16/09/2024,41,Male,17597,2032,Beauty
C19546,O122021,14/03/2024,42,Female,21121,2735,Electronics
C19727,O122022,28/04/2024,41,Male,23587,678,Fashion
C7441,O122023,27/12/2024,21,Female,36447,3801,Travel
C11209,O122024,11/10/2024,48,Male,32774,1772,Beauty
C7424,O122025,17/10/2024,39,Male,24571,3941,Electronics
C4191,O122026,23/08/2024,62,Male,27415,6574,Electronics
C17492,O122027,13/07/2024,66,Female,44279,821,Home
C1077,O122028,29/08/2024,47,Male,20741,2446,Fashion
C10850,O122029,17/01/2024,67,Female,22054,3240,Home
C6847,O122030,30/11/2024,45,Male,24468,2290,Home
C14427,O122031,19/01/2024,36,Female,72816,3934,Fashion
C10948,O122032,22/11/2024,40,Male,25166,4702,Electronics
C8048,O122033,09/10/2024,65,Male,35122,2395,Fashion
C16579,O122034,02/07/2024,54,Female,26168,537,Grocery
C14233,O122035,06/10/2024,53,Male,26217,646,Beauty
C15153,O122036,05/10/2024,19,Female,19994,6647,Electronics
C13850,O122037,05/10/2024,67,Male,33573,9123,Travel
C17151,O122038,27/11/2024,37,Female,21722,1306,Home
C2860,O122039,06/08/2024,37,Female,23812,6569,Travel
C11112,O122040,19/08/2024,60,Male,24383,1277,Home
C14601,O122041,10/01/2024,46,Female,29872,1110,Grocery
C8867,O122042,19/08/2024,64,Female,27771,2046,Electronics
C12808,O122043,28/08/2024,38,Male,44420,3022,Electronics
C15044,O122044,06/12/2024,68,Male,21033,3533,Fashion
C14725,O122045,07/10/2024,58,Male,22184,2764,Fashion
C6988,O122046,11/01/2024,23,Female,34444,3879,Fashion
C7188,O122047,22/01/2024,67,Female,30494,6061,Travel
C14853,O122048,18/09/2024,49,Female,19977,4762,Electronics
C14297,O122049,18/02/2024,20,Male,24556,719,Grocery
C1559,O122050,05/02/2024,25,Female,23858,1167,Beauty
C4138,O122051,25/01/2024,55,Male,22920,2810,Electronics
C10669,O122052,13/01/2024,49,Male,17015,3866,Fashion
C2111,O122053,27/04/2024,32,Male,26862,1464,Home
C16497,O122054,20/02/2024,48,Female,38904,1181,Fashion
C1055,O122055,09/10/2024,50,Male,40939,2667,Electronics
C7462,O122056,04/07/2024,43,Male,22106,3285,Electronics
C13514,O122057,22/11/2024,18,Female,25116,2599,Electronics
C13161,O122058,02/11/2024,22,Male,22167,5814,Home
C12462,O122059,07/04/2024,30,Male,33577,843,Fashion
C19961,O122060,18/04/2024,37,Male,27461,634,Grocery
C6519,O122061,12/03/2024,21,Female,33617,2111,Electronics
C14780,O122062,15/03/2024,28,Female,34301,4200,Electronics
C1602,O122063,05/12/2024,19,Male,23472,2005,Fashion
C14832,O122064,05/08/2024,45,Male,26351,2785,Travel
C9556,O122065,02/12/2024,67,Male,34417,3925,Fashion
C7033,O122066,20/04/2024,25,Female,33932,6616,Electronics
C19457,O122067,11/12/2024,40,Female,19888,3713,Fashion
C6511,O122068,07/10/2024,36,Female,33573,1933,Electronics
C17368,O122069,20/02/2024,29,Female,52421,729,Grocery
C3485,O122070,25/09/2024,23,Male,22277,4909,Electronics
C8994,O122071,03/06/2024,49,Male,23835,1166,Home
C13204,O122072,25/02/2024,60,Male,22093,902,Grocery
C2512,O122073,21/09/2024,45,Female,23948,6476,Electronics
C13353,O122074,20/11/2024,18,Female,23979,5241,Travel
C17912,O122075,28/01/2024,40,Female,18438,2219,Travel
C14925,O122076,20/10/2024,35,Female,47445,3768,Home
C9048,O122077,08/04/2024,18,Female,28439,2742,Travel
C4889,O122078,10/04/2024,38,Female,27437,4254,Travel
C19555,O122079,15/12/2024,39,Female,47543,2531,Home
C10663,O122080,16/11/2024,61,Female,43184,2652,Home
C11857,O122081,12/12/2024,67,Female,26163,1676,Beauty
C7853,O122082,11/08/2024,33,Female,30755,1790,Fashion
C7089,O122083,20/12/2024,47,Female,28742,1082,Grocery
C12520,O122084,09/01/2024,68,Female,25917,1608,Beauty
C19303,O122085,08/04/2024,70,Male,23321,4985,Travel
C1209,O122086,17/12/2024,39,Female,31981,2428,Home
C12137,O122087,03/02/2024,40,Male,37109,6192,Travel
C11659,O122088,28/03/2024,50,Male,29816,6984,Electronics
C12922,O122089,24/10/2024,47,Male,22174,4725,Home
C13499,O122090,27/05/2024,70,Female,24592,5226,Home
C240,O122091,21/11/2024,66,Female,23697,1827,Fashion
C2383,O122092,03/09/2024,36,Female,30808,9075,Travel
C10613,O122093,17/11/2024,36,Male,30505,6052,Electronics
C15849,O122094,11/10/2024,29,Female,25534,5597,Electronics
C3436,O122095,14/08/2024,41,Male,21795,3296,Home
C12945,O122096,27/11/2024,58,Female,32759,223,Grocery
C12571,O122097,04/07/2024,42,Female,25791,9306,Travel
C083,O122098,25/10/2024,38,Female,21616,3236,Travel
C1578,O122099,06/08/2024,31,Male,50589,6502,Electronics
C182,O122100,23/01/2024,50,Male,37730,2474,Home
C1139,O122101,08/06/2024,58,Female,28672,1702,Beauty
C3155,O122102,19/05/2024,34,Male,24193,1454,Fashion
C18685,O122103,27/12/2024,43,Male,29177,1866,Fashion
C8054,O122104,24/07/2024,37,Male,27671,1402,Fashion
C7623,O122105,04/02/2024,45,Male,33499,426,Beauty
C3208,O122106,18/02/2024,70,Male,23464,1836,Electronics
C5189,O122107,03/01/2024,52,Female,41794,2613,Home
C7261,O122108,04/01/2024,67,Male,32389,1648,Grocery
C3318,O122109,17/05/2024,57,Female,19846,4951,Travel
C3257,O122110,13/10/2024,23,Female,22069,1827,Beauty
C13759,O122111,05/09/2024,70,Male,27066,1018,Beauty
C745,O122112,01/03/2024,38,Male,24325,2807,Fashion
C10013,O122113,21/07/2024,21,Male,22947,3872,Electronics
C6691,O122114,13/11/2024,26,Female,17181,1932,Grocery
C14231,O122115,21/08/2024,32,Male,32282,1519,Beauty
C1164,O122116,07/09/2024,64,Male,40984,2719,Electronics
C5905,O122117,04/06/2024,42,Male,25065,774,Fashion
C315,O122118,21/10/2024,27,Male,25662,3231,Travel
C18414,O122119,14/04/2024,67,Female,27738,3469,Electronics
C18895,O122120,23/06/2024,24,Male,24334,8589,Travel
C8407,O122121,28/12/2024,19,Female,20945,5671,Electronics
C6326,O122122,22/09/2024,66,Female,25679,2436,Fashion
C17144,O122123,22/02/2024,46,Male,36085,3522,Fashion
C19176,O122124,08/10/2024,55,Male,23517,1837,Home
C7633,O122125,13/08/2024,48,Female,22519,4603,Home
C11819,O122126,12/06/2024,46,Female,20241,443,Grocery
C7539,O122127,12/11/2024,28,Female,27757,852,Fashion
C9699,O122128,08/04/2024,47,Female,39088,3561,Fashion
C10231,O122129,11/04/2024,33,Female,30374,2007,Fashion
C1318,O122130,03/03/2024,45,Male,32197,2126,Beauty
C6795,O122131,22/11/2024,35,Female,31272,911,Fashion
C16534,O122132,22/01/2024,19,Male,19411,1905,Grocery
C19341,O122133,05/09/2024,19,Male,22327,1332,Fashion
C10010,O122134,04/11/2024,23,Male,37829,2093,Electronics
C10742,O122135,15/06/2024,39,Female,19629,1063,Electronics
C19050,O122136,19/08/2024,34,Female,20153,3001,Fashion
C112,O122137,19/11/2024,62,Male,36356,5975,Electronics
C895,O122138,24/10/2024,47,Male,26928,3686,Travel
C14757,O122139,03/09/2024,61,Female,26416,2409,Fashion
C14003,O122140,21/06/2024,36,Female,23889,1962,Fashion
C2811,O122141,18/01/2024,61,Male,24782,5151,Home
C13112,O122142,12/02/2024,58,Male,29672,2874,Travel
C9814,O122143,25/11/2024,29,Male,20542,511,Fashion
C19517,O122144,06/04/2024,22,Female,43422,9998,Travel
C4359,O122145,24/01/2024,69,Female,34086,517,Fashion
C5404,O122146,01/11/2024,66,Female,19178,2293,Electronics
C13042,O122147,18/12/2024,60,Male,23541,4903,Home
C6502,O122148,21/09/2024,50,Female,26184,1302,Beauty
C12037,O122149,07/04/2024,62,Male,20134,1949,Beauty
C3906,O122150,03/03/2024,34,Female,43298,787,Grocery
C11495,O122151,06/11/2024,52,Male,25305,720,Grocery
C14277,O122152,03/12/2024,60,Male,20322,898,Fashion
C471,O122153,10/07/2024,54,Male,30081,8691,Travel
C19415,O122154,06/07/2024,51,Female,32910,2076,Beauty
C16885,O122155,19/02/2024,27,Male,25926,3384,Home
C10180,O122156,01/09/2024,35,Male,24568,4319,Home
C8326,O122157,18/03/2024,33,Female,35809,1907,Fashion
C7468,O122158,25/11/2024,19,Female,25873,2601,Fashion
C070,O122159,27/02/2024,58,Female,19184,3058,Electronics
C17190,O122160,04/04/2024,31,Male,30606,2238,Home
C4704,O122161,25/04/2024,70,Female,30408,1144,Beauty
C19830,O122162,03/06/2024,52,Female,26023,1997,Electronics
C11248,O122163,20/12/2024,25,Male,26170,638,Grocery
C1750,O122164,31/05/2024,57,Female,27838,4811,Electronics
C19696,O122165,30/01/2024,37,Female,23900,1396,Fashion
C7464,O122166,21/09/2024,36,Female,25892,2031,Beauty
C1206,O122167,03/04/2024,61,Female,18252,3687,Electronics
C19864,O122168,20/04/2024,50,Male,27917,3539,Electronics
C2657,O122169,19/11/2024,19,Female,25094,1050,Beauty
C9217,O122170,01/12/2024,51,Female,18997,2924,Home
C1876,O122171,21/07/2024,66,Male,33547,900,Grocery
C5895,O122172,09/09/2024,42,Female,31826,5767,Home
C14322,O122173,11/10/2024,58,Male,24365,2197,Fashion
C4738,O122174,04/02/2024,36,Male,21424,3405,Fashion
C15142,O122175,04/10/2024,66,Male,34034,317,Grocery
C17138,O122176,18/06/2024,24,Male,20496,1387,Electronics
C13637,O122177,30/01/2024,24,Female,44751,3846,Home
C16681,O122178,03/09/2024,35,Male,19813,4467,Electronics
C13954,O122179,11/11/2024,38,Male,25556,2921,Electronics
C13867,O122180,11/11/2024,56,Female,27325,1073,Home
C883,O122181,11/08/2024,33,Female,17281,5420,Travel
C13902,O122182,19/07/2024,67,Female,27225,1952,Fashion
C3442,O122183,19/08/2024,59,Male,30173,2000,Travel
C11990,O122184,01/06/2024,55,Female,24479,4517,Electronics
